age,height_cm,weight_lbs,reach_inches,age_in_prime,age_past_prime,stance_orthodox,stance_southpaw,stance_switch,sig_strikes_landed_per_min,striking_accuracy,striking_defense,striking_differential,defensive_efficiency,striking_volume_control,distance_accuracy_last_3,clinch_accuracy_last_3,ground_output_per_min_last_3,leg_strike_rate_last_3,knockdowns_last_3,striking_accuracy_last_3,sig_strikes_landed_per_min_last_3,head_strike_rate_last_3,body_strike_rate_last_3,ground_strike_rate_last_3,distance_strike_rate_last_3,distance_accuracy_lifetime,clinch_accuracy_lifetime,ground_output_per_min_lifetime,leg_strike_rate_lifetime,knockdowns_lifetime,head_strike_rate_lifetime,body_strike_rate_lifetime,ground_strike_rate_lifetime,distance_strike_rate_lifetime,sig_strikes_landed_per_min_lifetime,striking_accuracy_lifetime,takedown_avg_per_15min,takedown_accuracy,takedown_defense,submission_avg_per_15min,total_fights,wins,losses,draws,has_fight_history,finish_rate,ko_rate,submission_rate,decision_rate,title_fight_experience,avg_fight_duration_rounds,first_round_finish_rate,first_round_ko_rate,early_finish_rate_last_3,early_finish_rate_last_5,round_3_fight_rate,round_3_win_rate,round_3_finish_rate,round_3_performance_score,win_rate_last_3,finish_rate_last_3,ko_rate_last_3,win_rate_last_5,finish_rate_last_5,ko_rate_last_5,performance_trend,athleticism_decline,current_win_streak,current_loss_streak,fights_in_last_year,activity_rate,days_since_last_fight,days_between_last_2_fights,long_layoff_over_1yr,long_layoff_over_2yr,fights_since_last_win,years_since_last_win,has_ever_won,losses_since_last_win,decision_losses_since_last_win,finish_losses_since_last_win,recent_vs_career_win_rate,win_rate_last_3_years,wins_last_3_years,losses_last_3_years,finish_rate_last_3_years,recent_losses_last_2,recent_finish_losses_last_2,recent_finish_loss_last_fight,recent_finish_loss_ratio_last_2,time_decayed_win_rate,time_decayed_finish_rate,time_decayed_ko_rate,avg_opponent_win_rate,avg_beaten_opponent_win_rate,avg_lost_to_opponent_win_rate,avg_opponent_total_fights,avg_beaten_opponent_total_fights,opponent_quality_score,age_x_years_since_last_win,age_x_fights_since_last_win,age_x_recent_vs_career_decline,age_x_days_since_last_fight,age_x_years_since_last_fight,age_x_fights_in_last_year,youth_form_score,recent_sig_strike_diff_last_3,recent_knockdown_diff_last_3,recent_control_time_sec_last_3,recent_control_time_diff_last_3,fighter_id,fighter_name
36.0,193.0,185.0,80.0,0.0,1.0,0.0,0.0,1.0,70.61111111111111,0.48,0.55,67.41111111111111,0.171875,22.06597222222222,0.44383664442705034,0.3333333333333333,0.016666666666666666,0.2890844258468737,0.0,0.4482319936499857,3.7366666666666664,0.40989364514260324,0.301021929010523,0.003436426116838488,0.9828178694158076,0.4865412697776864,0.48979076479076483,0.12277777777777778,0.2968930437411123,13.0,0.49274682760841615,0.2103601286504716,0.02715444862357173,0.9164356921217589,3.887962962962963,0.49758612412870384,0.05,0.11,0.76,0.1,18.0,13.0,5.0,0.0,1.0,0.4444444444444444,0.3888888888888889,0.05555555555555555,0.5555555555555556,0.0,3.6666666666666665,0.07692307692307693,0.2,0.0,1.0,0.6666666666666666,0.6666666666666666,0.0,0.4666666666666667,0.0,0.6666666666666666,0.0,0.2,0.8,1.0,-0.2,0.0,9.0,0.0,4.0,4.0,312.0,168.0,0.0,0.0,3.0,2.674880219028063,1.0,3.0,1.0,2.0,-0.5222222222222221,0.25,1.0,3.0,1.0,2.0,2.0,1.0,1.0,0.501774792105434,0.39387284392968924,0.39387284392968924,0.8280486874236874,0.8125,0.2777438610771944,24.75,16.0,0.10695122778456112,96.29568788501027,108.0,18.799999999999997,11232.0,30.751540041067763,144.0,0.0,-8.333333333333334,-0.6666666666666666,3.0,-89.33333333333333,21,Israel Adesanya
60.0,190.5,225.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,1.0,0.75,0.5,0.25,0.25,0.0,1.25,0.5,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.5,0.5,0.75,0.5,0.16666666666666663,0.0,0.0,1.0,4.0,4.0,10673.0,70.0,1.0,1.0,1.0,29.412731006160165,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.4922776209049832,0.4698518110986006,0.4698518110986006,0.3222222222222222,0.1111111111111111,0.3555555555555555,17.25,7.0,-0.09777777777777777,1764.7638603696098,60.0,0.0,640380.0,1753.2648870636551,240.0,0.0,-8.0,0.0,0.0,0.0,22,Sam Adkins
25.0,180.3,170.0,76.0,0.0,0.0,0.0,0.0,1.0,1.66,0.83,0.75,1.3299999999999998,2.2727272727272725,5.030303030303029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.97,0.5,0.5,5.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,Mohamed Ado
46.0,172.7,155.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,0.11,0.42,0.4400000000000004,0.09210526315789475,1.0964912280701755,0.09523809523809523,1.0,0.0,0.6,0.0,0.11627906976744186,0.5,0.4,0.0,0.0,0.8,0.09523809523809523,1.0,0.0,0.6,0.0,0.4,0.0,0.0,0.8,0.5,0.11627906976744186,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,8055.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.6461538461538462,0.0,0.0,65.0,0.0,0.0,0.0,46.0,0.0,370530.0,1014.4558521560575,46.0,0.0,-28.0,-1.0,67.0,56.0,24,Nick Agallar
28.0,167.6,125.0,68.0,1.0,0.0,0.0,1.0,0.0,33.666666666666664,0.54,0.52,30.046666666666663,0.14364640883977903,9.300184162062614,0.2714285714285714,0.6111111111111112,0.8333333333333334,0.2222222222222222,0.0,0.49309736666058507,2.033333333333333,0.5646367521367521,0.21314102564102563,0.2136752136752137,0.4935897435897436,0.3793356848912404,0.7369281045751634,0.5833333333333334,0.14015572858731923,2.0,0.6196460465439887,0.24019822486869202,0.1825951825951826,0.5948302871272838,3.3833333333333333,0.5137197413284978,0.55,0.66,0.45,0.8,6.0,2.0,4.0,0.0,1.0,1.0,0.16666666666666666,0.8333333333333334,0.0,0.0,1.8333333333333333,0.5,0.0,0.0,0.0,0.16666666666666666,1.0,1.0,0.8333333333333334,0.0,1.0,0.0,0.2,1.0,0.0,-0.2,0.0,1.0,0.0,4.0,4.0,515.0,665.0,1.0,0.0,3.0,4.16974674880219,1.0,3.0,0.0,3.0,-0.1333333333333333,0.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,0.23466921129807164,1.0,0.0,0.8181818181818182,0.0,0.0,11.0,0.0,0.0,116.75290896646132,84.0,3.7333333333333325,14420.0,39.479808350444905,112.0,0.7200000000000001,8.0,0.0,23.0,-254.66666666666666,25,Mariya Agapova
33.0,0.0,135.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,Kantharaj Agasa
56.0,177.8,170.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,20.0,0.0,0.0,0.4,0.0,0.0,1.0,0.4,1.0,0.0,1.0,0.0,0.0,0.0,0.4,0.0,0.0,1.0,0.0,1.0,0.0,0.4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,9315.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,54.0,0.0,0.0,0.0,56.0,0.0,521640.0,1428.1724845995893,56.0,0.0,-16.0,0.0,0.0,-249.0,27,Marcelo Aguiar
37.0,182.9,185.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,Fabio Aguiar
53.0,177.8,185.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,15.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,Edwin Aguilar
43.0,160.0,115.0,63.0,0.0,1.0,1.0,0.0,0.0,62.8,0.5,0.53,55.61,0.0737134909596662,8.734353268428372,0.2854157468727005,0.8354532163742691,0.022222222222222223,0.0708912037037037,0.0,0.6106041905433601,4.555555555555556,0.36947916666666664,0.5596296296296296,0.006666666666666667,0.3680208333333333,0.3318154858594694,0.7679385964912282,0.32,0.18128158939014202,0.0,0.4164243421052632,0.4022940685045948,0.08470175438596492,0.4850230263157894,4.426666666666668,0.5479837582114109,0.94,0.25,0.5,0.2,5.0,1.0,4.0,0.0,1.0,0.2,0.0,0.2,0.8,0.0,2.6,0.0,0.0,0.0,0.0,0.8,0.25,0.0,0.28500000000000003,0.3333333333333333,0.3333333333333333,0.0,0.2,0.2,0.0,0.1333333333333333,0.0,0.0,2.0,4.0,4.0,2447.0,126.0,1.0,1.0,2.0,7.408624229979466,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.5,0.2237534693537735,0.0,0.0,0.6658550724637682,0.5,0.23577294685990338,22.0,12.0,0.05284541062801933,318.57084188911705,86.0,0.0,105221.0,288.0793976728268,172.0,0.0,-19.0,-0.3333333333333333,80.66666666666667,-59.333333333333336,30,Jessica Aguilar
37.0,170.2,155.0,73.0,0.0,1.0,1.0,0.0,0.0,53.333333333333336,0.4,0.52,48.52333333333333,0.10810810810810811,11.08801108801109,0.41312576312576316,0.5333333333333333,0.0,0.10722882211351813,0.0,0.42550705467372135,3.577777777777778,0.5471698113207547,0.34560136656572715,0.0,0.944095038434661,0.3641849722588271,0.5074074074074074,0.22222222222222224,0.08109045457129496,1.0,0.5741790589008818,0.3447304865278232,0.06054733380314775,0.864929830704293,3.755555555555556,0.3907361243009391,0.16,0.16,0.78,0.0,6.0,2.0,4.0,0.0,1.0,0.16666666666666666,0.16666666666666666,0.0,0.8333333333333334,0.0,2.6666666666666665,0.0,0.0,0.0,0.0,0.8333333333333334,0.4,0.0,0.3666666666666667,0.0,0.3333333333333333,0.0,0.2,0.2,0.0,-0.2,0.0,2.0,0.0,4.0,4.0,1670.0,336.0,1.0,1.0,4.0,6.699520876112252,1.0,4.0,3.0,1.0,-0.1333333333333333,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.2502349292757388,0.0,0.0,0.6928794651495801,0.6875,0.46371279848291336,25.166666666666668,28.5,0.08951488060683466,247.8822724161533,148.0,4.933333333333332,61790.0,169.17180013689256,148.0,0.0,-17.666666666666668,-0.6666666666666666,18.666666666666668,-46.0,31,Kevin Aguilar
29.0,162.6,125.0,62.0,1.0,0.0,1.0,0.0,0.0,24.333333333333332,0.4,0.62,22.48333333333333,0.3351351351351351,13.153153153153152,0.44906015037593977,0.37272727272727274,0.022222222222222223,0.14565826330532214,0.0,0.4546669927447624,2.8666666666666667,0.7182072829131653,0.1361344537815126,0.009523809523809523,0.926610644257703,0.589609440267335,0.3196969696969697,0.05555555555555555,0.28335544744213476,1.0,0.5301562730355299,0.18648827952233527,0.03984962406015038,0.8931298835323602,1.777777777777778,0.5930742371131219,1.64,0.31,0.48,1.4,6.0,4.0,2.0,0.0,1.0,0.5,0.16666666666666666,0.3333333333333333,0.5,0.0,2.0,0.5,1.0,0.5,0.5,0.5,0.6666666666666666,0.0,0.43333333333333335,0.6666666666666666,0.3333333333333333,0.0,0.8,0.4,0.25,-0.13333333333333341,0.0,0.0,1.0,4.0,4.0,88.0,210.0,0.0,0.0,0.0,0.24093086926762491,1.0,0.0,0.0,0.0,0.13333333333333341,0.6666666666666666,4.0,2.0,0.5,1.0,0.0,0.0,0.0,0.6885202702733513,0.43318088996635645,0.18080818911075572,0.822986272986273,0.7483682983682983,0.9722222222222222,14.833333333333334,14.25,-0.1790831390831391,6.9869952087611225,0.0,0.0,2552.0,6.9869952087611225,116.0,0.7200000000000002,13.0,0.0,42.666666666666664,-193.0,32,Jesus Aguilar
34.0,175.3,170.0,72.0,0.0,0.0,0.0,0.0,1.0,9.0,0.37,0.48,4.96,0.1188118811881188,2.227722772277228,0.3150130063173541,0.0,0.0,0.16666666666666666,0.0,0.3150130063173541,1.2666666666666666,0.7583333333333333,0.075,0.0,1.0,0.3150130063173541,0.0,0.0,0.16666666666666666,0.0,0.7583333333333333,0.075,0.0,1.0,1.2666666666666666,0.3150130063173541,0.0,0.0,0.6,0.0,3.0,1.0,2.0,0.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.0,0.0,1.3333333333333333,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,1677.0,252.0,1.0,1.0,2.0,5.492128678986996,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.29624823973427805,1.0,1.0,0.7658119658119658,0.6666666666666666,0.2717948717948718,19.333333333333332,12.0,0.07897435897435898,186.73237508555786,68.0,0.0,57018.0,156.10677618069815,102.0,0.0,-5.333333333333333,0.0,10.666666666666666,-49.333333333333336,33,Christian Aguilera
29.0,175.3,135.0,74.0,1.0,0.0,0.0,1.0,0.0,9.5,0.33,0.45,6.609999999999999,0.15570934256055363,3.2871972318339098,0.43253968253968256,0.25,0.0,0.0,0.0,0.36742424242424243,0.6333333333333333,0.9,0.1,0.0,0.9642857142857143,0.43253968253968256,0.25,0.0,0.0,0.0,0.9,0.1,0.0,0.9642857142857143,0.6333333333333333,0.36742424242424243,1.16,0.2,0.33,0.6,2.0,0.0,2.0,0.0,1.0,0.5,0.0,0.5,0.5,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2.0,2.0,2.0,753.0,308.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,0.5,0.0,0.0,0.0,0.8295454545454546,0.0,0.0,11.5,0.0,0.0,0.0,58.0,0.0,21837.0,59.7864476386037,58.0,0.1,-28.0,0.0,210.5,-199.0,34,Nick Aguirre
20.0,175.3,125.0,67.0,0.0,0.0,0.0,0.0,1.0,2.74,0.6,0.59,0.5500000000000003,0.2694063926940639,1.2511415525114156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,Agulali
0.0,0.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,Ahejiang Ailinuer
44.0,175.3,155.0,0.0,0.0,1.0,1.0,0.0,0.0,2.87,0.33,0.59,-3.46,0.09320695102685624,0.4533965244865719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,21.0,14.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,Mike Aina
31.0,172.7,135.0,71.0,1.0,0.0,0.0,0.0,1.0,5.0,0.4,0.25,-6.25,0.022222222222222223,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,Ashiek Ajim
51.0,162.6,135.0,0.0,0.0,1.0,0.0,1.0,0.0,0.59,0.45,0.55,-1.9900000000000002,0.2131782945736434,0.22868217054263565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.5,28.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,Hitomi Akano
38.0,182.9,185.0,73.0,0.0,1.0,1.0,0.0,0.0,35.666666666666664,0.34,0.55,32.82666666666667,0.19366197183098594,12.55868544600939,0.38090411840411836,0.35353535353535354,0.7888888888888889,0.0651010101010101,0.0,0.43656290866183073,2.6333333333333333,0.8161363636363635,0.11876262626262628,0.3204040404040404,0.5848989898989899,0.3491566590423177,0.43682539682539684,0.42444444444444446,0.15682740339134202,2.0,0.6700936951179917,0.1730789014906662,0.17037384173797218,0.7110066514072267,2.7444444444444445,0.3831649079419482,2.58,0.45,0.65,0.2,15.0,9.0,5.0,1.0,1.0,0.4,0.26666666666666666,0.13333333333333333,0.6,0.0,2.533333333333333,0.2222222222222222,1.0,1.0,0.3333333333333333,0.7333333333333333,0.5454545454545454,0.0,0.4193939393939394,0.3333333333333333,0.3333333333333333,0.0,0.6,0.2,0.0,-0.26666666666666666,0.0,3.0,0.0,4.0,4.0,1614.0,171.0,1.0,1.0,1.0,4.887063655030801,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5732107154498112,0.3220800798447292,0.07438545095648498,0.6895330938836062,0.699212594394483,0.678982128982129,28.066666666666666,28.0,0.02023046541235407,185.70841889117042,38.0,0.0,61332.0,167.91786447638606,152.0,0.0,-2.6666666666666665,-0.3333333333333333,156.66666666666666,-32.0,40,Omari Akhmedov
50.0,177.8,170.0,75.0,0.0,1.0,1.0,0.0,0.0,43.0,0.41,0.57,39.38,0.1574585635359116,11.878453038674033,0.41869078380706287,0.5714285714285715,0.9333333333333335,0.1184926184926185,0.0,0.4561645189511843,3.733333333333333,0.8176706334601072,0.06383674804727436,0.22829509671614936,0.7169263485052958,0.339299397346754,0.45918367346938777,0.5047619047619049,0.23487105487105484,0.0,0.7072845283371599,0.05784441679178521,0.13988019777493463,0.8258977280029912,2.8857142857142857,0.35881620996634195,2.29,0.67,0.92,1.0,7.0,2.0,5.0,0.0,1.0,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.7142857142857143,0.0,2.7142857142857144,0.0,0.0,0.0,0.0,0.8571428571428571,0.3333333333333333,0.0,0.3380952380952381,0.3333333333333333,0.0,0.0,0.2,0.2,0.0,0.1333333333333333,0.0,1.0,0.0,4.0,4.0,3665.0,434.0,1.0,1.0,1.0,11.222450376454484,1.0,1.0,1.0,0.0,-0.08571428571428569,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2964577039252433,0.0,0.0,0.7154755233152447,0.6188811188811189,0.5027421900592631,29.142857142857142,18.5,0.046455571528742294,561.1225188227241,50.0,4.285714285714285,183250.0,501.7111567419575,200.0,0.0,-11.333333333333334,-0.3333333333333333,208.33333333333334,117.66666666666667,41,Yoshihiro Akiyama
33.0,177.8,170.0,72.0,1.0,0.0,0.0,0.0,1.0,27.0,0.25,0.57,23.03,0.14357682619647355,6.801007556675063,0.22321428571428573,0.7777777777777777,0.0,0.07179487179487179,0.0,0.2631818181818182,1.8,0.6512820512820513,0.27692307692307694,0.0,0.764102564102564,0.22321428571428573,0.7777777777777777,0.0,0.07179487179487179,0.0,0.6512820512820513,0.27692307692307694,0.0,0.764102564102564,1.8,0.2631818181818182,1.0,0.4,0.87,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2258.0,126.0,1.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7666666666666666,0.0,0.0,32.5,0.0,0.0,0.0,66.0,0.0,74514.0,204.00821355236138,66.0,0.0,-32.5,-0.5,101.0,46.0,42,Rostem Akman
43.0,188.0,205.0,0.0,0.0,1.0,1.0,0.0,0.0,22.0,0.39,0.6,18.86,0.19108280254777069,7.006369426751592,0.3195567535190177,0.3333333333333333,0.0,0.40818858560794047,0.0,0.31227396021699816,2.3333333333333335,0.40198511166253104,0.18982630272952855,0.0,0.8808933002481389,0.3195567535190177,0.3333333333333333,0.0,0.40818858560794047,0.0,0.40198511166253104,0.18982630272952855,0.0,0.8808933002481389,2.3333333333333335,0.31227396021699816,0.65,0.14,0.57,0.0,2.0,0.0,2.0,0.0,1.0,0.5,0.0,0.5,0.5,0.0,2.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.1,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2.0,2.0,2.0,5891.0,318.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.5,0.0,0.0,0.0,0.5927601809954751,0.0,0.0,15.0,0.0,0.0,0.0,86.0,0.0,253313.0,693.533196440794,86.0,0.0,2.0,0.0,123.0,-80.5,43,Razak Al-Hassan
